link,date,time,log start,p1 start,lift 1 start,erratic energy 1,pylon flip 1 start,pylon flip 1 end,lift 1 end,p2 start,lift 2 start,erratic energy 2,pylon flip 2 start,pylon flip 2 end,lift 2 end,p3 start,40% time,charge north,erratic energy 3,cc_before_40%,hp after charge 1,hp after charge 2,hp after knockback 1,hp after knockback 2,erratic energy 4,erratic energy 5
https://dps.report/V6HV-20240121-191830_qpeer,2024.01.21,19:18:30,17193898,17196712,17227872,4.7,17227874,17230463,17232864,17243148,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/nolw-20240121-192038_qpeer,2024.01.21,19:20:38,17330588,17333466,17363264,5.01,17364221,17366820,17368251,17372517,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/3VRZ-20240121-192403_qpeer,2024.01.21,19:24:03,17483093,17486019,17515183,5.11,17518175,17520777,17520175,17523631,17547860,7.96,17547862,17550464,17552858,17560623,17585327,17589774,9.44,False,33.62,nan,32.64,nan,7.51,nan
https://dps.report/JSPt-20240121-192826_qpeer,2024.01.21,19:28:26,17762333,17765452,17795245,4.99,17798251,17800838,17800252,17803462,17827265,7.53,17827267,17829858,17832237,17835537,17866523,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/18fM-20240121-192951_qpeer,2024.01.21,19:29:51,17938780,17941782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/SOWl-20240121-193120_qpeer,2024.01.21,19:31:20,17996246,17998932,18028005,4.94,18031008,18033595,18033010,18035946,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/C1Wd-20240121-193405_qpeer,2024.01.21,19:34:05,18083597,18086403,18116647,5.25,18117415,18120001,18121646,18124638,18149447,8.11,18149448,18152031,18154431,18159514,18183527,18185089,9.53,False,35.66,nan,34.32,nan,7.69,nan
https://dps.report/pryo-20240121-194833_qpeer,2024.01.21,19:48:33,18932783,18935618,18966351,5.34,18966353,18968948,18971343,18975503,18999342,7.97,18999344,19001937,19004331,19010144,19034623,19036170,9.46,False,36.2,29.3,32.74,nan,7.62,nan
https://dps.report/8jPF-20240121-195116_qpeer,2024.01.21,19:51:16,19132013,19134730,19164416,5.39,19165209,19167805,19169418,19172451,19196429,8.26,19196431,19199011,19201417,19208379,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/BDh2-20240121-195417_qpeer,2024.01.21,19:54:17,19257857,19304535,19334233,5.46,19334941,19300852,19339197,19341342,19366214,7.76,19366216,19337531,19371209,19376615,19399225,19400540,9.71,False,36.28,nan,34.08,nan,7.21,nan
https://dps.report/YDKh-20240121-195741_qpeer,2024.01.21,19:57:41,19479967,19482983,19512045,5.37,19515045,19517639,19517046,19519651,19544045,8.0,19544047,19546650,19549048,19553125,19577418,19578718,9.59,False,35.83,28.29,31.67,25.86,7.6,7.67
https://dps.report/O1cp-20240121-200049_qpeer,2024.01.21,20:00:49,19701202,19703715,19733272,5.46,19734008,19736596,19738272,19741214,19765291,8.11,19765292,19767873,19770280,19776436,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/BoYD-20240121-200210_qpeer,2024.01.21,20:02:10,19831040,19855841,nan,nan,nan,19852103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/g95P-20240121-200502_qpeer,2024.01.21,20:05:02,19930883,19933683,19964486,5.32,19964487,19967082,19969480,19972355,19996313,7.93,19996315,19998924,20001303,20007199,20030832,20032086,9.59,True,36.17,nan,33.41,nan,7.96,nan
https://dps.report/84io-20240121-200824_qpeer,2024.01.21,20:08:24,20083845,20156514,20187237,5.4,20187262,20152951,20192222,20194340,20219238,8.01,20219240,20189859,20224231,20234396,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/uhAf-20240121-201201_qpeer,2024.01.21,20:12:01,20352300,20354666,20384473,5.38,20385331,20387935,20389462,20391874,20415475,7.91,20415476,20418059,20420464,20425502,20448921,20451099,9.7,False,34.96,29.29,30.99,nan,7.71,nan
https://dps.report/6SIw-20240121-203335_qpeer,2024.01.21,20:33:35,21655160,21657049,21687080,5.33,21687544,21690143,21692058,21694277,21718839,8.09,21718841,21721435,21723841,21730277,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/1GYR-20240121-203459_qpeer,2024.01.21,20:34:59,21847955,21850023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/QTpJ-20240121-203720_qpeer,2024.01.21,20:37:20,21920021,21922059,21951401,5.18,21952386,21954983,21956378,21958465,21983023,7.1,21983025,21985609,21988018,22002097,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/hXsH-20240121-204137_qpeer,2024.01.21,20:41:37,22127052,22128976,22157756,5.53,22160742,22163331,22162737,22165295,22188738,8.1,22188740,22191335,22193741,22197503,22220117,22224578,9.74,False,33.77,27.94,30.12,nan,8.01,nan
https://dps.report/ZGBZ-20240121-204437_qpeer,2024.01.21,20:44:37,22336418,22338447,22368252,5.41,22369133,22371717,22373250,22376012,22402226,7.82,22402227,22404806,22407207,22410657,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/RkrJ-20240121-204747_qpeer,2024.01.21,20:47:47,22522441,22524418,22554134,5.32,22557125,22559718,22559128,22561637,22585165,7.81,22585314,22587934,22590177,22593081,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/PKQC-20240121-204841_qpeer,2024.01.21,20:48:41,22661049,22663181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/tJt9-20240121-205031_qpeer,2024.01.21,20:50:31,22730245,22732330,22761802,5.38,22762791,22765406,22766799,22769218,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/SLXN-20240121-205317_qpeer,2024.01.21,20:53:17,22881692,22883753,22913763,5.37,22916760,22919353,22918750,22925130,22950242,7.54,22950243,22952840,22955042,22959388,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/EDQu-20240121-205442_qpeer,2024.01.21,20:54:42,23003475,23006389,23035057,5.04,23038037,23040629,23039568,23043875,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/2ylS-20240121-205557_qpeer,2024.01.21,20:55:57,23084358,23086359,23117446,4.31,23117447,23119463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/XdZK-20240121-205750_qpeer,2024.01.21,20:57:50,23160833,23162885,23192162,5.05,23195151,23197743,23197158,23199960,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/pYw8-20240121-205859_qpeer,2024.01.21,20:58:59,23269103,23271122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/H3qh-20240121-210128_qpeer,2024.01.21,21:01:28,23335241,23337274,23366407,5.42,23369392,23371986,23371380,23376690,23400392,7.54,23400394,23402997,23405383,23410830,23433630,23437983,8.99,False,36.09,nan,nan,nan,nan,nan
https://dps.report/g03G-20240121-210242_qpeer,2024.01.21,21:02:42,23488865,23491313,23522420,4.4,23522421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/IBJz-20240121-210435_qpeer,2024.01.21,21:04:35,23561980,23564101,23594124,5.07,23594952,23597527,23599097,23601379,23626424,7.27,23626426,23629031,23631422,23636847,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/t0eU-20240121-210600_qpeer,2024.01.21,21:06:00,23679702,23681740,23711047,5.07,23714051,23716656,23716044,23720691,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/euuq-20240121-210721_qpeer,2024.01.21,21:07:21,23763062,23764808,23793589,5.23,23796562,23799181,23798566,23802619,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/boze-20240121-210834_qpeer,2024.01.21,21:08:34,23840686,23842459,23872290,4.32,23873043,23875640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/E4Dy-20240121-211009_qpeer,2024.01.21,21:10:09,23927058,23928576,23959027,4.84,23959029,23961605,23964008,23971087,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/7a7h-20240121-211236_qpeer,2024.01.21,21:12:36,24013182,24014773,24045945,5.4,24048932,24051544,24050919,24053487,24078492,7.75,24078495,24081094,24083494,24090618,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/5Kle-20240121-211608_qpeer,2024.01.21,21:16:08,24175440,24177016,24206596,5.38,24207342,24209943,24211596,24213638,24240595,7.28,24240597,24243193,24245596,24248600,24274830,24279201,8.84,False,33.23,25.66,29.25,24.27,7.95,7.95
https://dps.report/Stx0-20240121-211956_qpeer,2024.01.21,21:19:56,24441209,24443236,24472973,5.32,24473600,24476185,24477962,24484837,24510974,7.6,24510975,24513556,24515957,24519053,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/rAdg-20240121-212058_qpeer,2024.01.21,21:20:58,24598808,24600428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/m4Y5-20240121-212426_qpeer,2024.01.21,21:24:26,24677430,24678706,24708911,5.25,24708912,24711519,24713904,24716232,24740917,7.65,24740919,24743511,24745902,24750110,24775018,24779523,9.57,False,33.53,25.63,29.25,23.58,8.0,7.96
https://dps.report/IRSI-20240121-212603_qpeer,2024.01.21,21:26:03,24886119,24887660,24918181,4.36,24918303,24920906,24923181,24925578,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/K1Tb-20240121-212854_qpeer,2024.01.21,21:28:54,24960516,24962443,24992399,5.29,24992624,24995237,24997391,24999711,25023839,7.71,25023841,25026436,25028823,25031667,25060923,25065434,7.52,False,34.19,28.37,30.25,nan,7.96,nan
https://dps.report/Mv1m-20240121-213208_qpeer,2024.01.21,21:32:08,25154119,25155563,25185260,5.31,25185872,25188468,25190261,25196747,25221881,7.71,25221883,25224458,25226857,25233131,25256925,25258205,9.4,False,35.7,28.57,31.32,nan,7.79,nan
https://dps.report/DZyA-20240128-190614_qpeer,2024.01.28,19:06:14,12013239,12015708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/pVep-20240128-190736_qpeer,2024.01.28,19:07:36,12092757,12095109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/KUsn-20240128-190853_qpeer,2024.01.28,19:08:53,12159707,12167308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/lXFO-20240128-191320_qpeer,2024.01.28,19:13:20,12447139,12450991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/4hUt-20240128-192530_qpeer,2024.01.28,19:25:30,13086061,13087576,13119854,5.35,13122842,13125444,13124842,13127931,13153363,8.24,13153365,13155963,13158359,13164452,13189607,13194064,8.47,False,35.28,nan,nan,nan,nan,nan
https://dps.report/AgHe-20240128-192700_qpeer,2024.01.28,19:27:00,13260570,13262294,13293168,4.51,13293256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/VCzp-20240128-193000_qpeer,2024.01.28,19:30:00,13342855,13344372,13376248,5.35,13379244,13381845,13381235,13384298,13409245,7.74,13409246,13411833,13414242,13422890,13449508,13451593,8.81,True,35.22,nan,33.87,nan,7.08,nan
https://dps.report/00rq-20240128-193322_qpeer,2024.01.28,19:33:22,13551164,13553572,13584492,5.41,13584494,13587079,13589475,13591768,13616119,7.62,13616120,13618713,13621115,13633998,13662802,13663796,9.1,True,37.1,nan,35.68,nan,7.66,nan
https://dps.report/1diz-20240128-193548_qpeer,2024.01.28,19:35:48,13716880,13718831,13748717,5.39,13751704,13754315,13753717,13756654,13781073,7.86,13781075,13783672,13786067,13791287,13814998,13819315,9.18,False,nan,nan,nan,nan,nan,nan
https://dps.report/Lw0O-20240128-193905_qpeer,2024.01.28,19:39:05,13931597,13933270,13963148,5.41,13963986,13966593,13968157,13970982,13996196,7.26,13996198,13998790,14001177,14019580,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/lluc-20240128-194239_qpeer,2024.01.28,19:42:39,14112350,14113883,14142909,5.41,14145914,14148514,14147898,14150650,14174402,8.06,14174404,14176996,14179376,14184025,14207697,14209137,8.8,True,36.12,nan,33.29,nan,7.07,nan
https://dps.report/TKet-20240128-194538_qpeer,2024.01.28,19:45:38,14348312,14349918,14379705,5.26,14380710,14383296,14384706,14386870,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/6N9N-20240128-194751_qpeer,2024.01.28,19:47:51,14431910,14514820,nan,nan,nan,14512310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Hkux-20240128-195004_qpeer,2024.01.28,19:50:04,14596686,14598777,14628458,5.18,14629230,14631830,14633449,14636031,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/hHdf-20240128-195059_qpeer,2024.01.28,19:50:59,14698346,14718907,nan,nan,nan,14715366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/rKuM-20240128-195421_qpeer,2024.01.28,19:54:21,14797778,14799423,14827828,5.44,14830809,14833403,14832806,14835610,14859888,7.16,14859890,14862495,14864900,14868575,14897105,14898416,8.85,False,36.16,nan,32.93,nan,7.9,nan
https://dps.report/LJlo-20240128-195604_qpeer,2024.01.28,19:56:04,14991615,14993288,15024978,4.4,15027965,15030572,15029966,15038645,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/hgtf-20240128-195825_qpeer,2024.01.28,19:58:25,15078521,15080215,15109418,5.35,15112409,15115005,15114402,15119977,15144656,7.14,15144657,15147246,15149635,15156100,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/sZxv-20240128-200051_qpeer,2024.01.28,20:00:51,15283762,15286533,15316352,4.71,15319364,15321959,15321358,15325672,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/qijc-20240128-200209_qpeer,2024.01.28,20:02:09,15358765,15360531,15390725,4.25,15391009,15393595,15395727,15403849,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/leHj-20240128-200525_qpeer,2024.01.28,20:05:25,15458119,15460371,15489556,5.4,15490399,15493002,15494549,15496835,15520574,7.91,15520836,15523429,15525552,15529435,15551796,15552871,9.81,False,36.6,28.39,32.73,27.25,8.33,7.09
https://dps.report/E74p-20240128-200904_qpeer,2024.01.28,20:09:04,15667321,15668932,15697726,5.43,15700721,15703305,15702724,15705804,15730718,7.21,15730719,15733360,15735716,15740271,15764808,15769311,9.25,False,34.06,25.69,29.91,22.61,7.95,7.95
https://dps.report/S8gl-20240128-201802_qpeer,2024.01.28,20:18:02,16216434,16217758,16248020,5.08,16248022,16250634,16253013,16255822,16279180,8.01,16279182,16281784,16284174,16291916,16322407,16324181,8.23,True,39.18,nan,36.13,nan,7.53,nan
https://dps.report/sRPN-20240128-202123_qpeer,2024.01.28,20:21:23,16438179,16439672,16469500,5.39,16470383,16472987,16474499,16477673,16500497,7.69,16503487,16506102,16505502,16514390,16537799,16542120,9.57,False,33.42,nan,31.02,nan,7.66,nan
https://dps.report/7OZX-20240128-204136_qpeer,2024.01.28,20:41:36,17710884,17714279,17744285,4.89,17747269,17749867,17749268,17764864,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/GAzA-20240128-204405_qpeer,2024.01.28,20:44:05,17812202,17814239,17842924,5.41,17845907,17848508,17847910,17851477,17875190,7.98,17875193,17877792,17880191,17885961,17912108,17916496,9.18,False,nan,nan,nan,nan,nan,nan
https://dps.report/31YK-20240128-204547_qpeer,2024.01.28,20:45:47,17979308,17981304,18010178,4.84,18013181,18015776,18015180,18022046,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/k9MY-20240128-204700_qpeer,2024.01.28,20:47:00,18062064,18064073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/O9hZ-20240128-204915_qpeer,2024.01.28,20:49:15,18131300,18133334,18161761,5.28,18164733,18167339,18166738,18169395,18191618,7.67,18192632,18195237,18196615,18199635,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/A5Ne-20240128-205112_qpeer,2024.01.28,20:51:12,18281783,18283449,18313135,5.25,18313947,18316530,18318134,18320712,18345147,7.25,18345148,18346455,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/VtmJ-20240128-205254_qpeer,2024.01.28,20:52:54,18386699,18388470,18417239,5.29,18420211,18422804,18422209,18425141,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/tHar-20240128-205611_qpeer,2024.01.28,20:56:11,18490140,18491858,18520413,5.5,18523410,18526006,18525417,18530730,18554406,7.8,18554408,18557002,18559415,18562861,18587396,18591892,8.27,False,34.06,24.72,29.43,22.37,7.95,7.95
https://dps.report/P1dN-20240128-210135_qpeer,2024.01.28,21:01:35,18849053,18850659,18879372,5.49,18882362,18884972,18884361,18887253,18910382,7.86,18911173,18913768,18915369,18918369,18944298,18945883,7.38,True,36.96,nan,33.17,nan,7.79,nan
https://dps.report/hZWs-20240128-210325_qpeer,2024.01.28,21:03:25,19011924,19013574,19042457,5.16,19045440,19048040,19047441,19050220,19072461,7.64,19075432,19078033,19077343,19079880,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/2TTz-20240128-210511_qpeer,2024.01.28,21:05:11,19123589,19126120,19155951,5.1,19156818,19159396,19160969,19163243,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/6GFn-20240128-210605_qpeer,2024.01.28,21:06:05,19228726,19233362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/yV2C-20240128-210838_qpeer,2024.01.28,21:08:38,19281540,19283285,19312086,5.48,19315083,19317676,19317077,19319686,19341079,8.01,19344080,19346679,19346071,19351353,19376395,19380681,9.08,True,34.08,nan,nan,nan,nan,nan
https://dps.report/nDOu-20240128-211212_qpeer,2024.01.28,21:12:12,19446413,19447793,19477791,5.41,19478470,19481080,19482785,19484872,19508524,8.03,19508526,19511104,19513515,19518851,19542799,19544114,9.5,False,36.02,27.83,31.31,17.61,8.09,2.75
https://dps.report/sMkr-20240128-211411_qpeer,2024.01.28,21:14:11,19630799,19659997,19688781,5.22,19691777,19657183,19693789,19700960,nan,nan,nan,19694384,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/cMZo-20240128-211506_qpeer,2024.01.28,21:15:06,19768468,19770799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/GAL3-20240128-211608_qpeer,2024.01.28,21:16:08,19829068,19830765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Ld3b-20240128-211800_qpeer,2024.01.28,21:18:00,19886865,19889269,19917993,5.29,19920974,19923582,19922973,19925880,19951724,6.83,19951726,19954293,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/OaDF-20240128-212037_qpeer,2024.01.28,21:20:37,20000564,20002118,20031111,5.46,20034101,20036704,20036103,20038981,20061235,8.23,20064211,20066827,20066226,20069065,20094606,20099069,9.05,False,36.44,nan,nan,nan,nan,nan
https://dps.report/c8pH-20240128-212316_qpeer,2024.01.28,21:23:16,20195713,20197454,20226612,5.01,20227504,20230093,20231615,20237819,20263767,7.08,20263769,20266365,20268762,20270974,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Xzf9-20240128-212610_qpeer,2024.01.28,21:26:10,20320857,20344734,20375347,5.28,20375348,20342133,20380348,20383096,20408333,7.75,20408334,20377930,20413333,20416380,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/2t0i-20240128-212843_qpeer,2024.01.28,21:28:43,20490864,20492621,20521528,5.48,20524520,20527133,20526542,20532787,20555523,8.04,20556328,20558939,20560536,20568042,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/l3pj-20240128-213147_qpeer,2024.01.28,21:31:47,20646814,20648448,20677020,5.44,20680000,20682608,20682007,20684660,20708021,7.49,20708326,20710915,20713011,20718130,20741107,20742603,9.53,True,36.0,28.08,32.12,24.9,7.19,7.36
https://dps.report/hd0U-20240128-213409_qpeer,2024.01.28,21:34:09,20828977,20831301,20859289,5.52,20862287,20864878,20864287,20867040,20888947,7.89,20891912,20894515,20893915,20897150,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/ZTog-20240128-213745_qpeer,2024.01.28,21:37:45,21031941,21033802,21062926,5.4,21065920,21068514,21067915,21070482,21093175,7.22,21096158,21098747,21098160,21103717,21128302,21132589,9.69,False,34.52,nan,nan,nan,nan,nan
https://dps.report/UQH9-20240204-192103_qpeer,2024.02.04,19:21:03,1176031,1179155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/N5cF-20240204-192342_qpeer,2024.02.04,19:23:42,1242155,1246318,1275591,5.29,1276515,1279105,1280586,1283310,1307362,7.87,1307364,1309939,1312353,1316492,1343000,1347236,7.48,False,35.26,nan,nan,nan,nan,nan
https://dps.report/pdei-20240204-192545_qpeer,2024.02.04,19:25:45,1406547,1408332,1437030,5.41,1440025,1442623,1442029,1444794,1467031,7.56,1470028,1472628,1471780,1478673,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Aql0-20240204-192723_qpeer,2024.02.04,19:27:23,1539298,1541759,1570046,5.03,1573016,1539302,1575035,1580101,nan,nan,nan,1575625,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/y17S-20240204-193102_qpeer,2024.02.04,19:31:02,1682355,1684233,1712903,5.51,1715895,1718507,1717904,1720590,1741913,7.91,1744903,1747500,1746904,1752942,1777096,1778494,8.54,True,36.34,nan,34.16,nan,7.23,nan
https://dps.report/7Q9U-20240204-193342_qpeer,2024.02.04,19:33:42,1893995,1896183,1924538,5.37,1927540,1930145,1929543,1932947,1958667,7.18,1958667,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/vsto-20240204-193620_qpeer,2024.02.04,19:36:20,2010394,2012321,2040100,5.26,2043099,2045688,2045100,2047980,2071077,7.15,2071342,2073932,2076051,2078952,2108895,2110211,6.56,True,38.17,nan,37.65,nan,9.0,nan
https://dps.report/Lyj3-20240204-193832_qpeer,2024.02.04,19:38:32,2173658,2175512,2203254,5.22,2206255,2208856,2208255,2211016,2233797,7.32,2234106,2236694,2238767,2245655,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/8aPK-20240204-194039_qpeer,2024.02.04,19:40:39,2308908,2310550,2338825,5.25,2341810,2344415,2343812,2346597,2367819,8.09,2370815,2373419,2372810,2376343,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/amJm-20240204-194314_qpeer,2024.02.04,19:43:14,2485854,2488425,2516781,4.18,2519771,2522368,2521768,2531153,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/FN2d-20240204-194611_qpeer,2024.02.04,19:46:11,2569899,2571549,2599582,5.5,2599584,2602173,2604569,2606845,2629012,8.03,2632012,2634622,2634008,2637226,2661202,2662406,8.17,True,35.73,28.14,32.22,26.48,7.08,7.08
https://dps.report/Uyuq-20240204-195107_qpeer,2024.02.04,19:51:07,2970402,2972693,3001134,4.83,3004116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/YLHb-20240204-195357_qpeer,2024.02.04,19:53:57,3047776,3049611,3077448,5.5,3080433,3083057,3082436,3086369,3108444,8.25,3111436,3114033,3113438,3119050,3144106,3145256,8.94,True,36.81,nan,33.88,nan,8.71,nan
https://dps.report/CWmj-20240204-195528_qpeer,2024.02.04,19:55:28,3193720,3223252,nan,nan,nan,3220710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/ITPR-20240204-195837_qpeer,2024.02.04,19:58:37,3305331,3307177,3334982,5.59,3337959,3340558,3339960,3342490,3363004,8.33,3366273,3368890,3367993,3372021,3395106,3399522,9.34,False,32.58,24.61,28.37,21.96,8.12,7.95
https://dps.report/jckA-20240204-200225_qpeer,2024.02.04,20:02:25,3642641,3644408,3672448,4.77,3675444,3678040,3677212,3681873,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/2HX0-20240204-200347_qpeer,2024.02.04,20:03:47,3719604,3721481,3749624,5.27,3752639,3755193,3754596,3759322,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/o4lR-20240204-200602_qpeer,2024.02.04,20:06:02,3804930,3806434,3834313,5.34,3837307,3839904,3839310,3842015,3863074,7.69,3866081,3868667,3868067,3872387,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/zE8P-20240204-200730_qpeer,2024.02.04,20:07:30,3941430,3943050,3972090,4.65,3975073,3977675,3977064,3984077,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/3BaN-20240204-201044_qpeer,2024.02.04,20:10:44,4050466,4052048,4080595,5.48,4083592,4086194,4085586,4088556,4110746,7.9,4113749,4116348,4115743,4120711,4143203,4144398,9.53,False,35.33,28.23,30.83,nan,8.16,nan
https://dps.report/2SPu-20240204-201337_qpeer,2024.02.04,20:13:37,4239761,4241441,4269625,5.5,4272621,4275226,4274629,4277469,4297756,8.31,4301549,4304149,4302753,4310770,4333903,4335316,8.83,True,34.93,nan,32.15,nan,8.12,nan
